,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
0,1,18.226053639846743,13.89995742869306,8.660706683695189,60.793954874414645,2.5627926777352066,72.61558109833972,0.7982120051085568,521.86717752235,2.179650915283099,1.8412090251170712,24.18348233290762,25.826734780757768,264.98765432098764,18.665389527458494,77.63005534269902,10.910600255427841,307.89484887186035
1,2,25.479274611398964,16.26683937823834,3.4196891191709846,71.31865284974093,0.0,112.139896373057,0.0,517.4844559585492,6.927461139896373,0.0,20.567357512953368,6.994818652849741,237.21243523316062,5.2072538860103625,73.8160621761658,42.012953367875646,301.15284974093265
2,4,15.309509388249547,5.394003634161114,12.751362810417929,65.66111447607511,1.4506359781950333,99.30436099333737,2.0411871592973956,576.4073288915808,6.552392489400363,3.8840096910963053,32.58479709267111,8.353422168382798,266.86765596608114,20.25772259236826,81.27256208358571,7.271350696547547,225.98182919442763
3,5,21.08403869407497,18.05683192261185,12.043530834340991,64.47883917775091,4.72490931076179,86.88996372430472,0.18137847642079807,551.5417170495767,2.5846432889963724,7.146311970979443,23.43409915356711,14.582829504232164,240.90447400241837,28.156590084643287,93.50544135429263,5.89782345828295,253.78778718258766
4,6,24.39377448846321,7.765273545203889,13.479320853286897,68.62574372369758,0.7591786388042374,79.03315919315048,1.4882455376578145,562.9454360760412,4.613046002031635,2.3871716731969235,30.321723987810188,7.490857640400522,255.94899143810767,19.063561166739227,85.91162385720504,5.899071252358148,260.582934262081
5,8,24.230283911671926,7.942767012167643,8.575484452456061,74.03785488958991,0.0,80.19783686345201,0.0,554.605227579991,2.2510139702568726,0.7165389815232086,20.21946822893195,4.148264984227129,241.44569625957638,36.93420459666516,79.95087877422262,8.31230283911672,290.1590806669671
6,9,37.6874251497006,3.9880239520958085,9.365269461077844,70.73652694610779,0.13892215568862276,58.67425149700599,0.8622754491017964,529.0263473053892,1.0622754491017965,0.7125748502994012,17.731736526946108,1.5089820359281436,271.7173652694611,15.322155688622754,71.76766467065869,0.5748502994011976,334.548502994012
7,10,4.628342245989304,16.56951871657754,0.0,63.43582887700535,0.0,94.44385026737967,0.0,605.6898395721926,0.9224598930481284,0.0,42.794117647058826,13.716577540106952,285.4598930481283,42.19251336898396,86.95187165775401,0.0,177.0855614973262
8,11,0.0,1.6237113402061856,19.79381443298969,56.03092783505155,0.0,79.4381443298969,1.6237113402061856,514.3865979381443,7.783505154639175,0.0,32.01030927835052,0.0,364.4639175257732,0.0,115.37113402061856,16.237113402061855,217.42268041237114
9,12,16.66409585456549,7.632695221043933,17.890235504751413,66.89464261121057,1.0742321994215673,69.96074920809806,0.8372125051645779,548.7268971216085,3.492080980581187,1.8239911857870816,22.53367304778956,9.983748794931827,267.90469632282054,21.889960060597712,86.3000964054538,2.9451866134141302,283.7355736124501
10,13,26.363179916317993,13.762622036262204,9.634588563458856,60.842119944211994,0.0,80.34951185495119,0.496513249651325,550.1768479776848,2.680613668061367,2.3023709902370992,20.03152022315202,16.957880055788007,273.7576011157601,13.32329149232915,82.25690376569038,12.357880055788005,262.2923291492329
11,15,16.463333333333335,4.473333333333334,57.95,43.666666666666664,0.0,97.63333333333334,0.0,506.27,8.476666666666667,0.0,22.183333333333334,0.6666666666666666,276.19,56.49333333333333,72.39666666666666,2.7,260.63666666666666
12,16,21.181506849315067,6.052226027397261,7.4743150684931505,72.84332191780823,1.6952054794520548,123.8818493150685,0.0,531.8527397260274,5.357876712328767,8.604452054794521,25.214041095890412,13.852739726027398,204.7080479452055,23.283390410958905,70.09503424657534,10.19263698630137,307.11729452054794
13,17,15.972515501927267,16.108764873470754,6.333165744930451,60.11613876319759,0.1199932964638847,76.74124350594938,0.3745600804424334,547.3182503770739,3.276185687950394,1.48935813641696,22.153510977040387,8.002513826043238,286.67554885201946,26.479805597452657,86.80744092508799,6.994301994301995,268.44645550527906
14,18,18.98015873015873,7.636446886446887,4.612332112332112,59.979242979242976,0.0,81.31043956043956,2.0805860805860807,559.482905982906,2.332722832722833,2.2463369963369964,27.05006105006105,16.28754578754579,272.9978632478632,18.8003663003663,78.34401709401709,7.90995115995116,269.90567765567766
15,19,26.970069700697007,2.956129561295613,5.196391963919639,71.14473144731447,0.0,95.1750717507175,0.0,533.6568265682657,4.132431324313243,1.3550635506355064,20.731037310373104,9.450594505945059,248.91758917589175,32.87166871668717,62.47191471914719,5.226322263222632,307.6851168511685
16,20,32.98635886673662,2.9272472892619796,15.573976915005247,61.18537950332284,0.0,93.91780342777194,0.5981112277019937,524.8856243441763,3.08289611752361,3.825813221406086,19.52640783490731,4.939139559286464,281.00594613501227,23.608254634487583,75.98915704791885,13.772298006295907,276.5400489681707
17,21,26.255555555555556,7.285317460317461,3.0714285714285716,58.65396825396825,0.0,74.77777777777777,0.27976190476190477,541.1369047619048,2.2615079365079365,1.7777777777777777,26.527380952380952,5.851190476190476,283.91190476190474,17.113095238095237,70.63015873015873,4.757936507936508,304.78690476190474
18,22,22.73510324483776,9.484365781710915,4.660766961651918,58.438938053097345,0.0,96.45840707964602,0.03185840707964602,524.1628318584071,5.268436578171092,1.0176991150442478,16.241297935103244,11.625368731563421,285.29085545722717,19.938053097345133,78.65604719764012,0.0,300.87256637168144
19,23,27.459119496855347,13.89308176100629,0.0,81.42893081761007,0.0,108.73962264150943,0.0,580.2452830188679,0.0,0.1320754716981132,21.69685534591195,5.366037735849057,273.95974842767293,38.094339622641506,62.79748427672956,1.9245283018867925,218.56729559748428
