,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
0,1,32.879983726606994,11.674125305126118,20.4759967453214,36.36859235150529,0.2306753458096013,84.16232709519934,0.80553295362083,604.1631407648495,9.074450772986168,6.779088689991863,18.383238405207486,26.430024410089505,235.10659072416598,8.917819365337673,69.48698128559805,3.5028478437754274,258.82953620829943
1,4,11.375,5.524193548387097,21.774193548387096,61.37096774193548,0.0,67.95967741935483,0.0,550.7822580645161,0.0,12.35483870967742,18.205645161290324,20.322580645161292,208.31048387096774,11.129032258064516,97.27822580645162,4.354838709677419,334.258064516129
2,5,15.206672091131,11.306753458096013,5.480065093572009,42.93978844589097,0.06672091131000814,57.26281529698942,0.0,596.993490642799,12.501220504475183,3.240846216436127,23.69324654190399,8.72986167615948,330.83157038242473,4.082994304312449,74.51342554922701,1.0699755899104963,243.0813669650122
3,6,37.45652173913044,13.05626598465473,25.911125319693095,40.952685421994886,1.8414322250639386,85.31713554987212,0.10294117647058823,568.3312020460359,5.645780051150895,6.671994884910486,35.08184143222506,21.515345268542198,257.55754475703327,14.36381074168798,91.34015345268543,7.021739130434782,219.289641943734
4,8,7.881422924901186,26.1699604743083,28.51778656126482,55.984189723320156,0.0,98.53754940711462,0.0,504.4861660079051,2.513833992094862,0.0,24.703557312252965,33.873517786561266,216.65217391304347,31.48221343873518,104.74703557312253,0.6719367588932806,292.6324110671937
5,9,36.04092071611253,14.16624040920716,0.0,39.97442455242967,0.0,75.9616368286445,2.659846547314578,602.6189258312021,8.030690537084398,10.319693094629155,24.427109974424553,28.232736572890026,328.3145780051151,2.455242966751918,85.49616368286445,5.063938618925831,166.65217391304347
6,10,60.8955223880597,1.6417910447761195,0.0,53.582089552238806,0.0,122.23880597014926,0.0,604.0298507462686,26.865671641791046,0.0,7.537313432835821,0.0,331.76119402985074,15.223880597014926,36.0,0.0,180.22388059701493
7,11,6.835016835016835,19.515151515151516,58.43434343434343,55.101010101010104,0.0,52.48821548821549,0.0,596.7441077441077,11.531986531986531,10.909090909090908,16.51851851851852,32.44107744107744,262.5218855218855,0.0,109.55218855218855,7.02020202020202,200.3872053872054
8,12,26.813548788067123,9.431323803604723,9.83871970167806,49.62896208825357,0.3185208203853325,73.03231821006837,0.31448104412678685,591.1280298321939,10.064325668116842,3.9770043505282784,30.077066500932258,20.94810441267868,255.53573648228715,10.306712243629583,90.34835301429459,9.368862647607209,240.1755748912368
9,13,35.85312407462244,11.008587503701511,17.765472312703583,45.72016582765769,0.504885993485342,84.31625703286942,0.9816405093278058,579.5854308557891,11.248149244891916,2.1850755108084097,14.35978679301155,19.875333135919455,273.91619780870593,8.285460467870891,80.8190701806337,0.3938406870002961,242.3618596387326
10,15,23.225806451612904,0.0,0.0,47.225806451612904,0.0,110.3225806451613,0.0,561.1290322580645,101.61290322580645,0.0,14.516129032258064,0.0,207.58064516129033,0.0,95.6774193548387,0.0,278.7096774193548
11,16,0.0,0.0,180.0,210.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,185.0,165.0,0.0,100.0,0.0,0.0
12,17,39.26042177538009,6.002942618930849,12.329573320255028,39.301618440411964,1.662579695929377,84.2192251103482,0.5002452182442374,598.8528690534575,12.615497793035802,6.358509073075036,28.96272682687592,15.581657675331044,251.3496812162825,3.957822461991172,91.76753310446297,12.560568906326631,224.85728298185384
13,18,33.05016722408027,26.801839464882942,6.354515050167224,58.80769230769231,0.0,76.42558528428094,0.042642140468227424,533.8210702341137,28.95066889632107,3.099498327759197,25.70066889632107,25.09197324414716,246.05351170568562,5.98494983277592,113.49247491638796,0.12207357859531773,246.2257525083612
14,19,36.55555555555556,32.04938271604938,0.0,39.382716049382715,0.0,44.69135802469136,0.0,578.6913580246913,2.037037037037037,0.0,19.444444444444443,6.111111111111111,245.56172839506172,7.407407407407407,89.9074074074074,0.0,319.4074074074074
15,20,39.173745173745175,7.874517374517374,0.0,41.77606177606177,0.0,80.01158301158301,10.945945945945946,573.9440154440155,7.474903474903475,2.606177606177606,9.177606177606178,38.689189189189186,225.64285714285714,12.924710424710424,76.50772200772201,3.4826254826254828,297.9555984555985
