,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
0,1,28.88888888888889,0.0,0.0,54.81481481481482,0.0,31.11111111111111,0.0,419.0,0.0,0.0,80.81481481481481,0.0,430.6666666666667,0.0,41.2962962962963,0.0,353.4074074074074
1,2,0.0,0.0,0.0,45.0,0.0,40.0,0.0,895.0,0.0,0.0,0.0,275.0,120.0,0.0,30.0,35.0,0.0
2,4,17.378048780487806,0.0,75.1219512195122,129.14634146341464,0.0,152.2560975609756,0.0,605.9756097560976,10.365853658536585,0.0,31.536585365853657,0.0,252.0609756097561,0.0,35.36585365853659,0.0,130.79268292682926
3,5,0.0,18.103448275862068,0.0,86.89655172413794,0.0,96.20689655172414,0.0,572.5,0.0,42.41379310344828,30.0,0.0,260.7758620689655,0.0,149.82758620689654,0.0,137.75862068965517
4,6,25.024875621890548,0.4975124378109453,0.0,72.28855721393035,0.0,110.29850746268657,0.0,591.2587064676617,22.114427860696516,0.0,14.975124378109452,0.0,185.49751243781094,53.656716417910445,83.7910447761194,4.925373134328358,272.6865671641791
5,8,0.0,0.0,0.0,52.69230769230769,0.0,16.153846153846153,0.0,821.9230769230769,0.0,0.0,36.53846153846154,0.0,132.69230769230768,0.0,32.88461538461539,0.0,343.46153846153845
6,9,0.0,0.0,0.0,145.0,0.0,170.0,0.0,475.0,0.0,0.0,0.0,0.0,347.0,0.0,40.0,0.0,263.0
7,12,50.417582417582416,10.593406593406593,0.0,106.41758241758242,0.0,88.73626373626374,0.0,552.6703296703297,45.91208791208791,0.37362637362637363,31.285714285714285,0.0,182.04395604395606,0.0,72.97802197802197,0.0,298.57142857142856
8,13,0.0,0.0,0.0,30.0,0.0,110.0,0.0,543.0,45.0,0.0,55.0,0.0,258.0,0.0,28.0,0.0,371.0
9,15,69.28048780487805,2.298780487804878,0.0,55.36585365853659,5.121951219512195,144.28048780487805,0.0,602.6463414634146,17.926829268292682,1.4634146341463414,37.9390243902439,0.0,135.40853658536585,11.707317073170731,116.03048780487805,0.0,240.53048780487805
10,16,15.0,0.0,715.0,30.0,0.0,40.0,0.0,360.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,0.0,210.0
11,17,85.74324324324324,0.0,0.0,7.5675675675675675,0.0,123.93243243243244,0.0,694.1891891891892,2.635135135135135,0.0,42.16216216216216,0.0,146.21621621621622,0.0,119.91891891891892,0.0,217.63513513513513
12,18,0.0,45.81818181818182,0.0,46.96363636363636,0.0,5.909090909090909,0.0,416.1818181818182,22.90909090909091,10.218181818181819,4.581818181818182,0.0,234.38181818181818,0.0,126.85454545454546,0.0,526.1818181818181
13,19,180.0,20.0,0.0,50.0,0.0,60.0,0.0,605.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,465.0
14,20,48.41121495327103,0.0,0.0,132.1214953271028,0.0,53.1588785046729,0.0,461.70093457943926,0.0,26.44859813084112,31.018691588785046,0.0,247.4018691588785,10.654205607476635,65.5607476635514,0.0,363.5233644859813
15,21,44.76923076923077,0.0,0.0,71.53846153846153,0.0,73.84615384615384,0.0,494.84615384615387,0.0,0.0,1.0769230769230769,0.0,183.69230769230768,0.0,64.53846153846153,0.0,476.84615384615387
