,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
0,4,125.0,0.0,0.0,90.0,0.0,120.0,0.0,390.0,0.0,65.0,210.0,0.0,80.0,0.0,345.0,0.0,0.0
1,6,90.76258992805755,0.4316546762589928,0.0,79.85611510791367,0.0,108.12949640287769,0.0,603.9856115107914,4.9640287769784175,0.0,40.719424460431654,28.489208633093526,185.93525179856115,34.82014388489208,72.56115107913669,0.0,189.3453237410072
2,8,0.0,0.0,30.0,0.0,0.0,90.0,0.0,575.0,0.0,0.0,0.0,0.0,185.0,0.0,25.0,0.0,535.0
3,12,0.0,14.134615384615385,0.0,44.71153846153846,0.0,120.38461538461539,0.0,461.53846153846155,0.0,0.0,0.0,35.76923076923077,597.2115384615385,53.65384615384615,110.57692307692308,0.0,2.019230769230769
4,13,0.0,0.0,0.0,58.41463414634146,0.0,289.0243902439024,0.0,601.4634146341464,0.0,0.0,0.0,0.0,237.9268292682927,57.073170731707314,31.21951219512195,0.0,164.8780487804878
5,15,17.142857142857142,0.0,80.31746031746032,41.42857142857143,0.0,95.71428571428571,0.0,523.1746031746031,0.0,0.0,1.9047619047619047,9.523809523809524,116.34920634920636,0.0,79.04761904761905,0.0,474.44444444444446
6,17,0.0,0.0,75.0,15.0,0.0,97.0,0.0,473.0,98.0,0.0,130.0,0.0,250.0,0.0,177.0,0.0,0.0
7,24,231.0,0.0,0.0,75.0,0.0,280.0,0.0,714.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0
8,25,5.0,120.0,0.0,30.0,0.0,10.0,0.0,350.0,0.0,73.0,0.0,0.0,60.0,0.0,180.0,0.0,612.0
9,27,60.0,0.0,0.0,60.0,0.0,270.0,0.0,840.0,0.0,0.0,150.0,0.0,0.0,0.0,40.0,0.0,0.0
10,30,0.0,0.0,0.0,150.0,0.0,65.0,0.0,675.0,0.0,0.0,90.0,105.0,285.0,0.0,70.0,0.0,0.0
11,39,20.0,0.0,0.0,15.0,0.0,392.0,0.0,420.0,60.0,0.0,20.0,115.0,257.0,0.0,38.0,90.0,0.0
12,42,109.23076923076923,0.0,0.0,35.38461538461539,0.0,189.84615384615384,0.0,551.5230769230769,0.0,0.0,8.384615384615385,0.0,211.84615384615384,24.0,52.246153846153845,18.46153846153846,239.07692307692307
13,49,0.0,0.0,0.0,60.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,15.0,335.0,50.0,0.0,660.0
14,51,110.0,0.0,0.0,135.0,0.0,345.0,0.0,230.0,0.0,0.0,0.0,0.0,90.0,0.0,35.0,0.0,495.0
15,53,16.390243902439025,0.0,0.0,59.451219512195124,0.0,50.36585365853659,0.0,598.109756097561,0.0,0.0,20.902439024390244,18.146341463414632,117.40243902439025,12.439024390243903,110.39024390243902,0.0,436.4024390243902
