,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
0,1,40.36219178082192,7.53041095890411,21.35232876712329,61.237808219178085,1.3315068493150686,130.57753424657534,0.5013698630136987,553.8202739726028,8.101917808219179,6.764383561643836,22.86191780821918,25.747945205479454,234.83397260273972,14.293150684931506,85.5254794520548,11.808767123287671,201.69698630136986
1,2,48.46234309623431,20.073221757322177,4.518828451882845,74.59623430962343,0.0,141.69874476987448,1.098326359832636,526.744769874477,13.985355648535565,6.941422594142259,38.28451882845188,6.619246861924686,217.01673640167365,19.9581589958159,90.09832635983264,7.087866108786611,203.71757322175733
2,4,45.332105020727774,3.6752648549055733,18.940580377706127,64.55688622754491,0.8291110087517273,117.92860432980193,0.5803777061262091,565.4900967296177,4.800552740672501,4.977890373099954,49.21142330723169,9.645324735145094,226.51220635651774,15.177337632427452,79.64716720405343,12.365269461077844,210.32980193459235
3,5,39.58721560130011,13.339111592632719,18.617551462621886,69.10509209100758,0.0,112.18743228602384,0.3250270855904659,533.1245937161431,2.0422535211267605,6.473456121343445,43.42361863488624,12.871072589382448,260.3694474539545,20.736728060671723,77.5958829902492,0.0,222.07042253521126
4,6,40.78759774504455,6.902254955446445,17.80105473722495,74.64220767412257,0.14729950900163666,119.99827241316603,1.0504637206764866,555.0091834879069,5.247499545371886,5.639843607928714,27.63911620294599,9.457810511002,223.26941262047646,23.432169485360976,91.56119294417167,12.745408256046554,213.38679759956355
5,8,47.62811526479751,5.979361370716511,29.717679127725855,71.13006230529595,0.6000778816199377,113.41121495327103,0.6580996884735203,547.4719626168225,4.713395638629284,4.589174454828661,33.515965732087224,4.007009345794392,196.51285046728972,27.353582554517136,100.82710280373831,16.88707165109034,223.03933021806853
6,9,47.03796236210253,8.286502271252434,30.887735236859182,69.90622972096041,0.6424399740428294,126.51168072680078,0.7949383517196625,562.9678780012979,5.45230369889682,3.0473718364698246,37.54866969500325,8.062946138870863,207.10188189487346,21.68559377027904,99.1534717715769,9.164828033744321,194.2774172615185
7,10,58.25308641975309,7.063271604938271,34.5,59.76851851851852,0.0,107.28858024691358,0.0,548.9413580246913,3.0709876543209877,0.0,25.375,6.319444444444445,251.2854938271605,7.253086419753086,80.04320987654322,20.07716049382716,210.33179012345678
8,11,1.5277777777777777,1.5277777777777777,52.361111111111114,83.15972222222223,0.0,134.58333333333334,0.0,648.9930555555555,6.041666666666667,0.7638888888888888,7.430555555555555,21.54861111111111,355.0486111111111,7.152777777777778,70.625,12.083333333333334,15.555555555555555
9,12,33.34152372121774,5.563900479060424,18.37722144954412,73.22763096893834,0.0,115.10817493432236,0.5849173234430536,561.2549837737598,6.016998918250657,3.109256683665585,35.987328079122236,6.9995363931386185,226.47365167671148,19.778859527121,95.06722299490032,8.849018698810076,222.86787204450627
10,13,33.334555148283904,7.605131622792403,32.16794401866045,71.80639786737754,0.0,117.84971676107963,1.0796401199600134,573.5124958347218,7.115294901699434,9.796401199600133,30.457847384205266,13.711096301232923,209.16327890703099,23.880706431189605,93.65878040653115,13.204598467177608,191.84271909363545
11,15,65.60240963855422,23.698795180722893,51.68674698795181,60.873493975903614,0.0,113.24698795180723,5.783132530120482,580.6204819277109,0.0,0.0,25.271084337349397,0.0,257.9759036144578,13.493975903614459,66.91566265060241,0.0,148.80722891566265
12,16,31.246927374301677,12.156424581005586,17.145251396648046,65.00558659217877,0.0,136.44692737430168,0.0,582.3776536312849,5.027932960893855,2.8893854748603354,31.860335195530727,27.156424581005588,215.0949720670391,24.83240223463687,68.83016759776537,7.681564245810056,202.97988826815643
13,17,38.76628401908938,11.224171288533471,26.428350316006707,66.8981039597575,0.42370695214755577,115.7150780343093,0.6998581194376371,547.0940281181478,5.000257964658842,1.9985811943763705,33.272023732748615,8.961821230491422,226.4506642589965,23.5222494518251,92.76808977170128,14.195150264413776,214.1569714949052
14,18,58.106720122184036,10.073501336387935,22.533409698358152,65.08228331424208,0.0,114.27682321496755,1.299159984726995,550.4707903780069,5.240168003054601,5.016227567773959,30.308514700267278,12.254486445208094,234.64108438335242,28.311378388697975,77.5836197021764,6.668384879725086,207.85032455135547
15,19,47.405944625407166,11.129478827361563,19.004478827361563,61.409201954397396,0.0,129.0244299674267,0.16693811074918566,550.6054560260586,6.649022801302932,2.479641693811075,26.780537459283387,9.94014657980456,246.09975570032574,30.213355048859935,85.5720684039088,15.224755700325733,190.53827361563518
16,20,50.442542787286065,5.042053789731051,33.09388753056235,74.4479217603912,0.0,138.9520782396088,0.6645476772616137,553.6963325183374,5.9124694376528115,4.833740831295843,29.589731051344742,10.273349633251835,231.8484107579462,20.1760391198044,84.14669926650367,16.183863080684596,174.11051344743277
17,21,40.45411048281861,17.319269247498912,26.507177033492823,68.26794258373205,0.0,124.18877772944758,0.28708133971291866,549.1130926489778,5.360156589821662,4.282296650717703,23.67638103523271,14.892561983471074,239.3662461939974,23.77903436276642,79.74336668116572,15.173988690735102,198.52805567638103
