,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
0,1,14.760992108229988,11.21533258173619,8.125140924464487,53.36020293122886,5.219842164599775,76.1042841037204,2.3506200676437428,555.8945885005637,5.138669673055243,4.326381059751973,24.458850056369787,26.814543404735062,276.9532130777903,12.719842164599774,80.8816234498309,12.519165727170236,266.99774520856823
1,2,25.943396226415093,1.5849056603773586,0.0,25.28301886792453,0.0,79.90566037735849,0.0,447.24528301886795,5.283018867924528,0.0,24.71698113207547,0.0,324.9433962264151,0.0,75.0,0.0,430.0943396226415
2,4,17.053571428571427,12.8125,11.450892857142858,50.330357142857146,0.0,89.859375,0.49107142857142855,544.3772321428571,19.051339285714285,1.7633928571428572,30.825892857142858,13.816964285714286,199.45982142857142,28.232142857142858,79.11830357142857,1.7410714285714286,330.1138392857143
3,5,28.010512483574246,4.412614980289093,11.511169513797634,50.484888304862025,0.0,78.64126149802891,0.8541392904073587,569.9448094612352,11.051248357424441,9.363994743758212,20.90013140604468,19.967148488830485,324.9119579500657,1.1984231274638633,86.49540078843627,7.503285151116952,207.37976346911958
4,6,25.176947321026564,10.541647906348492,20.64745610085547,56.52994146780729,0.0,82.30796938316074,0.8122467357046376,595.4533993696533,10.030166591625393,4.374155785682126,30.583520936515082,13.271049076992346,271.23818099954974,18.397118415128322,73.9824403421882,12.737505628095452,203.76271949572265
5,8,2.2943396226415094,0.0,5.660377358490566,93.80754716981131,0.0,141.87547169811322,0.0,614.1622641509434,14.716981132075471,0.9056603773584906,33.37735849056604,34.85660377358491,210.25283018867924,4.471698113207547,75.77735849056604,0.0,205.9358490566038
6,9,6.687192118226601,2.399014778325123,0.0,64.2192118226601,0.2857142857142857,55.01724137931034,0.0,506.14778325123154,13.916256157635468,0.5665024630541872,67.74137931034483,0.0,295.3743842364532,11.145320197044335,91.0320197044335,11.89655172413793,298.0911330049261
7,10,17.522900763358777,3.8625954198473282,9.427480916030534,43.70229007633588,0.0,37.13740458015267,0.0,591.2137404580153,25.99236641221374,2.198473282442748,33.63740458015267,25.15267175572519,196.33587786259542,0.0,85.82442748091603,11.335877862595419,351.5038167938931
8,11,15.06046511627907,4.9186046511627906,17.75813953488372,48.55813953488372,0.0,99.81860465116279,0.7325581395348837,562.5953488372093,19.588372093023256,0.7906976744186046,12.94186046511628,4.255813953488372,293.2767441860465,2.2325581395348837,78.00697674418605,17.790697674418606,247.12790697674419
9,12,24.328028055031023,12.32317237658484,20.37928243862962,52.1141084434853,0.12948475856487726,91.1046668465066,2.681413541947667,548.7647693552738,10.009981116806042,2.3059077421095227,38.5052603183167,20.958996493121123,250.6482330725654,7.1081737253844075,99.10628540598867,10.558942541138387,239.16239546803345
10,13,22.607848518111965,12.28430296377607,6.9717343578485185,46.909165751920966,1.4777716794731064,92.38007683863886,0.8548298572996706,567.3937980241493,12.917398463227222,1.6341931942919867,24.34357848518112,20.83397365532382,228.7568605927552,6.178649835345774,79.23600439077936,13.618551042810099,291.33534577387485
11,15,0.0,0.0,0.0,0.0,0.0,210.0,0.0,670.0,45.0,0.0,0.0,0.0,240.0,0.0,15.0,0.0,260.0
12,16,15.0,0.0,0.0,35.0,0.0,50.0,0.0,455.0,0.0,0.0,45.0,0.0,190.0,160.0,120.0,0.0,370.0
13,17,20.616580310880828,15.53229706390328,6.620034542314335,45.5146804835924,1.160621761658031,77.44905008635578,0.15889464594127806,556.0545768566494,9.96062176165803,1.994818652849741,21.477374784110534,10.499827288428325,280.3844559585492,14.946459412780657,99.37754749568221,10.735060449050087,261.1678756476684
14,18,18.700653594771243,4.939869281045752,13.81045751633987,43.967320261437905,0.0,72.3686274509804,0.39215686274509803,544.681045751634,8.372549019607844,1.411764705882353,25.23267973856209,17.027450980392157,267.6065359477124,11.84967320261438,72.98300653594771,19.098039215686274,307.0549019607843
15,19,38.19444444444444,5.703703703703703,0.0,59.861111111111114,0.0,48.592592592592595,0.0,539.0555555555555,7.777777777777778,0.0,46.388888888888886,3.1481481481481484,154.14814814814815,0.0,103.27777777777777,0.0,417.6296296296296
16,20,49.89060092449923,1.9861325115562403,15.323574730354391,55.942989214175654,0.0,101.08012326656394,0.0,507.9537750385208,8.693374422187981,6.600924499229584,25.788906009244993,6.563944530046225,215.693374422188,10.60708782742681,70.86748844375963,0.0,347.9768875192604
17,21,10.405835543766578,14.607427055702917,15.429708222811671,47.704244031830235,0.0,73.75729442970822,0.0,593.6936339522547,8.445623342175066,3.786472148541114,31.93766578249337,8.797082228116711,304.262599469496,5.4907161803713525,66.28912466843501,3.202917771883289,241.3713527851459
18,22,35.51262019230769,10.247596153846153,5.1201923076923075,42.53846153846154,5.168269230769231,103.91346153846153,0.054086538461538464,583.5979567307693,12.414663461538462,3.0258413461538463,20.666466346153847,27.58173076923077,251.86418269230768,6.766826923076923,74.46334134615384,2.0252403846153846,248.47175480769232
19,23,42.11940298507463,0.0,0.0,69.85074626865672,0.0,246.44776119402985,0.0,455.04477611940297,59.1044776119403,0.0,36.53731343283582,0.0,221.34328358208955,0.0,53.28358208955224,0.0,246.11940298507463
20,24,29.75756227758007,4.4488434163701065,9.568505338078293,55.594750889679716,0.0,79.82695729537366,2.2998220640569396,564.9550711743773,16.38656583629893,10.674377224199288,24.741103202846976,9.019128113879004,262.8514234875445,10.605871886120996,90.95462633451957,6.117437722419929,255.25622775800713
21,25,16.322206095791003,7.499274310595065,42.1044992743106,37.16400580551524,0.0,62.48766328011611,4.846153846153846,569.8243831640058,17.968069666182874,2.9245283018867925,26.873730043541364,18.497822931785198,203.56023222060958,11.211901306240929,105.8055152394775,11.059506531204644,292.188679245283
22,26,23.118232044198894,11.841988950276242,24.869060773480662,37.059116022099445,1.8950276243093922,67.76243093922652,1.3259668508287292,575.1856353591161,10.971270718232045,9.749723756906077,31.76353591160221,11.744198895027624,263.4900552486188,11.859116022099448,90.34696132596684,3.9889502762430937,258.5425414364641
23,27,22.187719298245614,2.9526315789473685,10.694736842105263,50.52105263157895,0.0,79.77368421052631,0.0,575.2736842105263,1.5,3.6842105263157894,18.436842105263157,11.973684210526315,230.29122807017544,3.5526315789473686,64.76666666666667,0.0,359.91754385964913
24,28,19.533412182140744,8.18568894145476,5.056179775280899,38.81845062093436,0.0,84.40981667652277,0.42874039030159666,616.7060910703725,9.373151981076287,0.16972205795387343,20.280307510348905,12.360733293908929,270.98048492016557,15.40508574807806,73.989946777055,7.580130100532229,251.0413956238912
25,29,15.556297709923664,6.5038167938931295,16.66030534351145,58.27290076335878,0.0,77.75954198473282,0.3416030534351145,579.2261450381679,8.754770992366412,3.5610687022900764,35.02385496183206,22.605916030534353,215.8482824427481,8.931297709923664,84.38263358778626,1.875,288.8540076335878
