,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
0,1,50.99818621523579,13.77509068923821,17.56650544135429,56.333131801692865,0.0,110.46372430471584,0.03143893591293833,572.2968561064087,9.718258766626361,6.656590084643289,37.98488512696493,23.778718258766627,223.1614268440145,13.701330108827086,86.44074969770254,18.69286577992745,192.44074969770253
1,2,104.87155963302752,3.1192660550458715,0.0,50.90214067278288,0.0,344.1192660550459,0.0,503.1345565749235,5.779816513761468,2.8134556574923546,43.27217125382263,0.0,174.4250764525994,0.0,110.05504587155963,11.253822629969418,77.29357798165138
2,4,24.31199620673305,8.563774300616405,14.14746325272641,63.08202939781887,1.646752015173068,113.89663347558084,1.0621147463252727,581.6126126126126,8.91986723565671,3.933143669985775,32.10431484115695,12.590327169274538,196.06590801327644,17.306780464675203,82.68895211000473,7.907539118065434,257.8928402086297
3,5,53.96067415730337,11.672752808988765,7.794943820224719,56.234550561797754,0.0,123.04073033707866,1.2640449438202248,560.1755617977528,4.030898876404494,5.582162921348314,30.75561797752809,6.453651685393258,233.99789325842696,12.387640449438202,78.7682584269663,1.5800561797752808,247.74227528089887
4,6,44.02338842975207,4.776446280991736,14.265867768595042,68.33049586776859,0.16115702479338842,132.2885950413223,0.7388429752066116,568.0129752066116,5.972314049586777,4.068347107438017,34.27247933884298,12.221404958677686,223.6409090909091,14.387272727272727,82.72247933884297,6.293553719008265,212.53644628099173
5,8,35.062211013030684,12.89281210592686,14.07103825136612,68.19377889869693,0.052543085329970575,117.98823034888609,0.22068095838587642,567.0079865489702,3.2744850777637664,3.3039092055485497,29.510298444724675,9.474569146700293,208.99495586380831,19.671290458175704,87.79571248423707,16.720470786044558,236.39512400168138
6,9,52.550953678474116,11.294277929155314,33.011444141689374,56.70408719346049,0.0,142.89972752043596,0.14168937329700274,554.966757493188,12.825068119891009,1.9618528610354224,44.15422343324251,9.347138964577656,203.57111716621253,10.231607629427794,84.37765667574932,6.049046321525886,208.55313351498637
7,10,56.78648233486943,13.187403993855607,20.583717357910906,61.19047619047619,0.0,90.05990783410138,2.857142857142857,578.2242703533026,2.0583717357910905,2.488479262672811,36.384024577572966,6.159754224270353,216.5499231950845,14.531490015360983,83.22119815668202,4.470046082949309,240.1874039938556
8,11,60.483870967741936,8.064516129032258,0.0,62.064516129032256,0.0,84.21290322580646,0.0,588.2838709677419,13.741935483870968,30.774193548387096,37.45161290322581,1.064516129032258,195.30322580645162,0.0,76.74193548387096,0.0,255.39354838709679
9,12,40.59674134419552,7.169356102146327,13.45135516214946,68.59846467178443,0.31098229672567756,113.4477518408272,0.50759830800564,565.4582484725051,5.421901926993577,6.539401535328215,35.24972583424722,8.608804637317876,213.93717687607707,13.448691837693874,85.77111076296413,6.750744164186119,246.08397305342316
10,13,41.051639916259596,3.496161898115841,27.197138869504535,63.14480111653873,3.600837404047453,127.70725750174459,1.8911374738311235,554.4309141660851,8.708653175157012,3.4173063503140266,31.520586182833217,17.937892533147245,203.55268667131892,11.112700628053036,92.59560362875087,8.311235170969994,233.65457083042568
11,15,85.78994614003591,0.6481149012567325,9.084380610412927,55.70017953321364,0.0,118.72890484739676,0.0,526.2872531418312,2.994614003590664,8.940754039497307,26.676840215439857,1.0771992818671454,140.9245960502693,37.66965888689408,123.2980251346499,0.0,298.3626570915619
12,16,70.78325688073394,1.2660550458715596,1.290137614678899,58.32224770642202,0.0,131.6433486238532,0.0,533.8830275229358,1.0206422018348624,3.7327981651376145,26.559633027522935,9.747706422018348,245.51490825688074,13.056192660550458,76.47935779816514,6.955275229357798,250.3933486238532
13,17,45.567450271247736,9.651537070524412,12.891500904159132,63.21826401446655,0.0,139.0871609403255,1.2775768535262206,549.1227848101266,9.79005424954792,4.527305605786618,34.894213381555154,11.935262206148282,222.2390596745027,16.855334538878843,84.66130198915009,10.03508137432188,208.86835443037975
14,18,64.465737514518,3.1007549361207896,12.092624854819977,59.6280487804878,0.2148664343786295,134.0691056910569,0.23228803716608595,550.3150406504066,3.677409988385598,3.567363530778165,30.905923344947734,6.67595818815331,205.7198025551684,11.961672473867596,83.12630662020906,7.383275261324042,254.37369337979095
15,19,51.2501872659176,28.606367041198503,12.49812734082397,63.20411985018727,0.0,138.05430711610487,0.0,578.9097378277154,4.81498127340824,7.049438202247191,28.12621722846442,7.261423220973783,216.8876404494382,16.699250936329587,66.81385767790262,8.284644194756554,201.46966292134832
16,20,37.00820189274448,10.882649842271293,20.92744479495268,65.1596214511041,2.67192429022082,113.65741324921136,0.39747634069400634,570.6296529968454,8.818296529968455,9.78422712933754,27.21703470031546,5.851735015772871,194.8410094637224,17.630914826498422,75.37602523659307,5.753943217665615,261.38548895899055
17,21,53.04059040590406,12.564165641656416,11.043460434604347,67.15047150471504,0.0,123.26773267732678,0.0,557.2004920049201,3.6961869618696186,5.460024600246003,36.259942599426,22.305043050430506,235.17958179581797,15.588355883558835,82.20254202542026,4.293152931529315,195.37843378433783
18,22,39.027007818052596,2.6147832267235254,15.476901208244492,64.69367448471927,0.1847903340440654,113.10092395167023,2.473347547974414,591.363894811656,3.4463397299218195,3.566453447050462,36.26581378820185,23.784648187633262,239.226723525231,11.199004975124378,86.28287135749822,3.5287846481876333,200.6083866382374
19,23,44.23478260869565,7.062111801242236,0.0,58.63354037267081,0.84472049689441,169.46459627329193,0.0,577.5329192546584,3.7142857142857144,15.621118012422361,42.83229813664596,1.0186335403726707,217.33540372670808,31.31055900621118,86.96149068322981,0.0,169.63850931677018
20,24,40.473218051455085,8.150147617039224,6.3285533530156055,59.655841417123575,0.0,135.84943061999155,0.0,567.5942640236187,11.512020244622523,2.2290172922817377,24.00927878532265,18.827920708561788,189.0084352593842,10.934626739772249,73.63222269084774,7.384647827920708,276.89034162800505
21,25,52.593843098311815,19.138364779874212,13.464084740152268,63.150281363786824,0.5958291956305859,145.87619993379676,0.5561072492552135,565.8311817279047,7.395895398874545,5.33101621979477,35.27706057596822,7.237669645812645,222.18570009930485,14.999006951340617,92.98047004303211,4.976828864614366,181.658060244952
22,26,54.886359463925096,8.081329172021297,12.573526711951533,60.82761152928217,0.08536809252799707,148.22856618322012,0.07159904534606205,552.1009730126675,9.86671562327887,3.8244905452542683,31.09362952083716,11.49605287314118,221.87350835322195,10.51275931705526,79.26748668992106,14.222691389755829,214.4641086836791
23,27,43.272812353766966,12.901731399157697,10.569723912026205,70.8165652784277,0.42115114646700985,137.33621899859617,0.5021057557323351,572.6850725315863,7.111137108095461,4.4674777725783805,33.16050538137576,6.071127749181095,227.40149742629856,15.448058025269068,83.24239588207767,6.187412260177819,200.2423958820777
24,28,47.43183609141056,13.812450748620961,7.603624901497242,63.091410559495664,0.0,131.3498817966903,1.103230890464933,578.0338849487786,13.116627265563436,6.6477541371158395,29.65799842395587,23.20567375886525,215.13002364066193,3.0299448384554766,78.49408983451536,11.437352245862884,208.9424743892829
25,29,63.30366972477064,2.7103975535168194,12.35474006116208,57.24311926605505,0.42201834862385323,114.28837920489296,0.0,540.1122324159021,6.954434250764526,6.562385321100917,32.14128440366972,6.625382262996942,240.25810397553516,16.025382262996942,81.16636085626911,9.922935779816514,240.14709480122323
26,30,88.85736677115987,14.804075235109718,13.081504702194357,55.924764890282134,0.0,217.01097178683386,3.949843260188088,562.205329153605,3.0329153605015673,4.137931034482759,24.0282131661442,8.802507836990596,193.6755485893417,7.523510971786834,64.02978056426332,39.407523510971785,135.74294670846396
27,31,47.16632443531827,10.742642026009582,12.492128678986996,64.1047227926078,0.22587268993839835,146.14647501711156,0.09240246406570841,564.1471594798084,7.57015742642026,3.8843258042436686,29.724845995893222,26.661190965092402,168.9267624914442,10.742642026009582,85.87337440109513,1.7043121149897331,246.95893223819303
28,32,38.908750934928946,5.845175766641735,4.93642483171279,65.70755422587884,0.0,133.0104712041885,3.7920718025430067,576.5931189229618,8.00299177262528,7.737471952131638,32.07030665669409,8.93118922961855,195.06806282722513,16.353777112939415,93.24382946896036,7.495138369483919,237.95437546746447
29,33,60.19772727272727,5.25,1.5511363636363635,67.4715909090909,0.0,132.15568181818182,0.0,535.3034090909091,5.113636363636363,4.778409090909091,30.342045454545456,3.327272727272727,197.04431818181817,17.142045454545453,100.95681818181818,11.522727272727273,260.32613636363635
